X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
-76.4103296713827,17.8811694868504,"3789572929",node,15.625,pharmacy,pharmacy,Light Pharmacy,,KG Ground Survey 2015,,,,,,,,,,,,,,,,,,,,,,149471931,4,2024/04/02 10:02:39+00,98cdf8c4e5b84b5593072949110f8211
-76.8824618253031,17.9838694260362,"3777470180",node,12.5,pharmacy,pharmacy,Grange Lane Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,130047189,2,2022/12/13 19:02:11+00,3e72af64ae884d68a8b1c4a62738bfef
,,"371794543",way,12.5,pharmacy,,Drugs Mart,,KG Ground Survey 2015,,,,,,,,,,,,,,,,,,,,,,46859969,4,2017/03/15 06:27:08+00,5fa25c65478f409a830f23bdeab9b190
,,"353080113",way,25,hospital,hospital,Bellevue Hospital,,KG Ground Survey 2015,psychiatry,,,,,,,,,,,,,,,,,"16",Windward Road,,,100506408,14,2021/03/05 17:29:04+00,7c419ab12a9b406087052c2ece422e66
-76.8935985247736,17.9578265176,"4233681796",node,9.375,pharmacy,,Medlife Rx,,,,,,,,,,,,,,,,,,,,,,,,39906148,1,2016/06/09 11:11:45+00,ec8ea2705c544e29bcb6d4fd7957c4f6
-77.9230629505352,18.4739951791371,"7080127968",node,9.375,pharmacy,,Clinicare Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,78780387,1,2019/12/23 15:36:11+00,cfabdd2dccf54fb2bfec901d6a3ef7df
,,"374311916",way,21.875,clinic,clinic,Linstead Clinic (Type 5),,,,,,,,,,,,,no,,,,,,,,Kings Street,,Linstead,127276143,2,2022/10/10 03:09:03+00,9cde37677c284691b6e49cbc58d24989
-77.921617658971,18.4537410644896,"3764461474",node,12.5,pharmacy,,Fairview Drug,,KG Ground Survey 2015,,,,,,,,,,,,,,,,,,,,,,37034644,3,2016/02/06 04:19:42+00,771e1d9bd6e14c1c976a2a26d9382908
,,"374181032",way,12.5,pharmacy,,Baywatch Pharmacy,,KG Ground Survey 2015,,,,,,,,,,,,,,,,,,,,,,37034644,3,2016/02/06 03:54:58+00,08e2c090300045eb8abfe54ae9543cda
,,"374335233",way,21.875,clinic,clinic,Prince Medical and Dental Centre,,KG Ground Survey 2015,,,,,,,,,,,,,,,,,,,Kings Street,,Linstead,127276143,3,2022/10/10 03:09:03+00,1dda5ec287a64c2783b30fb6c941d0da
